Id,SalePrice
2736,138147.12314763697
2737,122318.71513146751
2738,137178.37322297227
2739,159320.99022321598
2740,138975.35929265356
2741,138808.82735192712
2742,157121.22732560057
2743,146698.117140257
2744,163475.72362764494
2745,143615.6570657333
2746,135441.96576900146
2747,149420.91433009208
2748,126176.8803549884
2749,131727.60733084826
2750,126695.48414277194
2751,135480.09742873363
2752,201308.20822347305
2753,148017.06116922418
2754,221024.1416317439
2755,139107.7557146399
2756,100053.37243475555
2757,75100.31482223672
2758,96033.75977189803
2759,165866.19612925933
2760,119922.75613122985
2761,141384.198569793
2762,141528.93362947804
2763,191263.6540258231
2764,155761.30147882152
2765,301071.6713412263
2766,126453.15770133786
2767,89789.63614796619
2768,124373.46924250679
2769,131204.06720385255
2770,146383.57405529957
2771,109470.03386795327
2772,107358.30654885933
2773,165732.9475110033
2774,137505.74916641487
2775,114534.96539733648
2776,140240.70642553087
2777,152269.65016819982
2778,112378.44311614832
2779,120344.6928545148
2780,95790.01050594643
2781,97904.01110010526
2782,96236.53689022773
2783,96276.02552955037
2784,123444.83052068563
2785,140209.03448621056
2786,75472.27091995528
2787,122210.84540744813
2788,77858.04574058871
2789,176202.13124070372
2790,93650.71326244273
2791,112267.49279595666
2792,56803.38009979619
2793,142656.62844620587
2794,96869.58628643407
2795,117742.9286108936
2796,100561.2560212632
2797,184099.94849705126
2798,106748.23771927906
2799,108769.71641810372
2800,71061.19149824689
2801,112449.5864101017
2802,125518.07830328633
2803,155780.09797503776
2804,133136.21231000335
2805,101980.23208484768
2806,88115.67127457859
2807,162783.99148527373
2808,147490.1771068952
2809,131088.8811291558
2810,126050.93266672819
2811,161645.6507163434
2812,168243.98422199825
2813,160263.85253327317
2814,160517.86482965943
2815,98671.80198045439
2816,229168.12267848986
2817,153989.0177594495
2818,130146.4604983157
2819,177154.19914051992
2820,135151.45162716598
2821,108553.24728968927
2822,194405.42981218043
2823,308150.564765352
2824,170606.28317471137
2825,150670.3691046233
2826,131931.72018509233
2827,137016.65701556357
2828,206981.88132015284
2829,218531.43285153402
2830,219916.58298418068
2831,176882.09277233196
2832,233416.20490691782
2833,296649.8534462913
2834,214227.31343994208
2835,225864.1705927993
2836,189823.43356253955
2837,155221.87117335285
2838,148575.8935280113
2839,174374.05876340938
2840,204110.86312689196
2841,202497.86929501762
2842,228215.31956182024
2843,146321.88819075792
2844,168285.0639601217
2845,127493.80345677397
2846,206767.8077350069
2847,210420.77484307782
2848,210388.35131977528
2849,197188.48662605663
2850,285905.80957646033
2851,216223.84933317715
2852,237740.38816197054
2853,236122.60919969468
2854,141504.74919272796
2855,200652.2755019376
2856,198177.0571301383
2857,188968.48996124385
2858,204367.7047457054
2859,112378.18345308978
2860,127239.90931215607
2861,119813.8815369514
2862,187328.36640651833
2863,126230.31847883506
2864,237514.2897728447
2865,139494.34773165017
2866,140173.52639154688
2867,102161.03467048962
2868,98624.33724792498
2869,102651.18135008516
2870,119638.35954732017
2871,82750.24089395153
2872,57931.96662642637
2873,98677.38806641728
2874,134183.25297391013
2875,110360.12691718602
2876,167005.15644992527
2877,147806.70601199588
2878,163721.55264956164
2879,128989.49795362694
2880,102541.78818382199
2881,145862.39180019533
2882,167148.28353660664
2883,196923.03761703908
2884,204774.92577206937
2885,184534.0926685194
2886,223464.31374416043
2887,99362.49877556274
2888,142362.40703714508
2889,63105.488700354086
2890,86918.5052051655
2891,131237.507215857
2892,53472.92980928989
2893,72206.7119415678
2894,58099.4783497516
2895,311118.48619084037
2896,275595.6875262111
2897,204529.50049207147
2898,150143.45645672843
2899,213250.85745625466
2900,158444.16625217922
2901,204025.6700836906
2902,173985.07852448162
2903,327289.0338401022
2904,348859.06384757446
2905,80865.50673710518
2906,204834.19703298772
2907,112018.37019675341
2908,135931.50732224892
2909,149300.10740308443
2910,81272.39267799437
2911,87877.72373147294
2912,148141.24527775066
2913,83246.58577135818
2914,79916.29882802014
2915,86379.21790408793
2916,86374.88743738995
2917,163142.4538933421
2918,116869.09338293367
2919,231700.74780434344
